softwareId,softwareName,softwareType,systemId
782,"Maze, Jailbreak, Blind-man's-bluff, Trailblazer",Game,13
783,Memory Match 1 & 2,Game,13
784,Pinball Challenge,Game,13
785,Pro Football,Game,13
786,"Robot War, Torpedo Alley",Game,13
787,Schach,Game,13
788,Slot Machine,Game,13
789,Sonar Search,Game,13
790,Space War,Game,13
791,Spitfire,Game,13
792,"Tic-Tac-Toe, Shooting Gallery, Doodle, Quadra-Doodle",Game,13
793,Video Blackjack,Game,13
794,Video Whizball,Game,13
795,Boom Zoo,Game,14
796,Formosa Duel,Game,14
797,Journey to the Laugh,Game,14
798,Monopoly - Adventure in Africa,Game,14
799,Sango Fighter,Game,14
800,Speedy Dragon,Game,14
801,Super Dragon Force,Game,14
802,Super Taiwanese Baseball League,Game,14
803,The Son of Evil,Game,14
804,GamePark GP32,BIOS,15
805,Astonishia Story R,Game,15
806,Blue Angelo - Angels from the Shrine,Game,15
807,Dooly Soccer 2002,Game,15
808,Dungeon & Guarder - Dragon Gore,Game,15
809,Dyhard - With Infinite Stairs,Game,15
810,GP Fight,Game,15
811,Hany Party Game,Game,15
812,Her Knights - All for the Princess,Game,15
813,Kimchiman GP32,Game,15
814,"Little Girl Mill of a Gingko, The",Game,15
815,Little Wizard,Game,15
816,OneShot Voca,Game,15
817,Princess Maker 2,Game,15
818,Rally Pop,Game,15
819,Raphael,Game,15
820,Tanggle's Magic Square,Game,15
821,Therapy,Game,15
822,"Tomak - Save the Earth, Again",Game,15
823,W.B.W. - Wanna Be Wizard!,Game,15
824,Wizard Slayer,Game,15
825,Woody & Kunta - Treasure Island,Game,15
826,GCE Vectrex,BIOS,16
827,3D Crazy Coaster,Game,16
828,3D Mine Storm,Game,16
829,3D Narrow Escape,Game,16
830,AnimAction - Advanced Animation,Game,16
831,Armor..Attack,Game,16
832,Art Master,Game,16
833,Bedlam,Game,16
834,Berzerk,Game,16
835,Blitz! - Action Football,Game,16
836,Clean Sweep,Game,16
837,Cosmic Chasm,Game,16
838,Dark Tower,Game,16
839,Engine Analyzer,Game,16
840,Fortress of Narzod,Game,16
841,Heads-Up - Action Soccer,Game,16
842,HyperChase - Auto Race,Game,16
843,Mail Plane,Game,16
844,Melody Master - Music Composition and Entertainment,Game,16
845,Mine Storm,Game,16
846,Pitcher's Duel,Game,16
847,Polar Rescue,Game,16
848,Pole Position,Game,16
849,RA+A Spectrum I+ Stress Tester,Game,16
850,Rip Off,Game,16
851,Scramble,Game,16
852,Sledge 3D,Game,16
853,Solar Quest,Game,16
854,Space Wars,Game,16
855,Spike,Game,16
856,Spin ball,Game,16
857,Star Castle,Game,16
858,Star Ship,Game,16
859,StarHawk,Game,16
860,Test Cartridge,Game,16
861,Tour De France,Game,16
862,WebWarp,Game,16
863,Hartung Game Master,BIOS,17
864,Bubble Boy,Game,17
865,Continental Galaxy 2020,Game,17
866,Dungeon Adventure,Game,17
867,Falling Block!,Game,17
868,Go Bang,Game,17
869,Hyper Space,Game,17
870,Kung Fu Challenge,Game,17
871,Pin Ball,Game,17
872,Space Castle,Game,17
873,Tennis Master,Game,17
874,Urban Champion,Game,17
875,Magnavox Odyssey2,BIOS,18
876,4 in 1 Row,Game,18
877,Alien Invaders - Plus,Game,18
878,Alpine Skiing,Game,18
879,Armored Encounter + Sub Chase,Game,18
880,Atlantis,Game,18
881,Attack of the Timelord,Game,18
882,Baseball,Game,18
883,"Blobbers, The",Game,18
884,Blockout + Breakdown,Game,18
885,Bowling + Basketball,Game,18
886,Buraco Negro,Game,18
887,Casino Slot Machine,Game,18
888,Catch the Ball + Noughts and Crosses,Game,18
889,Chat et Souris,Game,18
890,Chess,Game,18
891,Chinese Logic,Game,18
892,Clay Pigeon,Game,18
893,Comando Noturno,Game,18
894,Computer Programmer,Game,18
895,Conquest of the World,Game,18
896,Cosmic Conflict,Game,18
897,Demon Attack,Game,18
898,Depth Charge + Marksman,Game,18
899,Electronic Table Soccer,Game,18
900,Football,Game,18
901,Freedom Fighters,Game,18
902,Frogger,Game,18
903,Golf,Game,18
904,"Great Wall Street Fortune Hunt, The",Game,18
905,Gunfighter,Game,18
906,Hockey + Soccer,Game,18
907,I've Got Your Number,Game,18
908,Interpol,Game,18
909,Jumping Acrobats,Game,18
910,K.C.'s Krazy Chase,Game,18
911,Killer Bees,Game,18
912,"Labyrinth Game, A + Supermind",Game,18
913,Las Vegas Blackjack,Game,18
914,Laser War,Game,18
915,Loony Balloon,Game,18
916,Martian Threat,Game,18
917,Matchmaker + Logix + Buzzword,Game,18
918,Math-A-Magic + Echo,Game,18
919,Mission Impossible,Game,18
920,Monkeyshines,Game,18
921,Morse,Game,18
922,"Mousing Cat, The",Game,18
923,Munchkin,Game,18
924,Musician,Game,18
925,Newscaster,Game,18
926,Nightmare,Game,18
927,Nimble Numbers Ned,Game,18
928,Out of this World + Helicopter Rescue,Game,18
929,Pachinko,Game,18
930,Pairs + Space Rendezvous + Logic,Game,18
931,Pick Axe Pete,Game,18
932,Pinball,Game,18
933,Playtag,Game,18
934,Pocket Billiards,Game,18
935,Popeye,Game,18
936,Power Lords,Game,18
937,Q-Bert,Game,18
938,Quest for the Rings,Game,18
939,Red Baron,Game,18
940,Robot City,Game,18
941,Samurai,Game,18
942,Satellite Attack,Game,18
943,Secret of the Pharaohs,Game,18
944,Shark Hunter,Game,18
945,Sid the Spellbinder,Game,18
946,Speedway + Spin-out + Crypto-logic,Game,18
947,Spider-Man,Game,18
948,Stone Sling,Game,18
949,Super Bee,Game,18
950,Super Cobra,Game,18
951,Take the Money and Run,Game,18
952,Thunderball,Game,18
953,Turtles,Game,18
954,Tutankham,Game,18
955,Type & Tell,Game,18
956,Verkehrsspiele 1,Game,18
957,Verkehrsspiele 2,Game,18
958,Volleyball,Game,18
959,War of Nerves,Game,18
960,Kanji ROM - JIS 1st+2nd Class,BIOS,19
961,1942,Game,19
962,A Ressha de Ikou MSX,Game,19
963,AcroJet,Game,19
964,Aleste,Game,19
965,Alges no Yoku,Game,19
966,American Soccer,Game,19
967,Aoki Ookami to Shiroki Mejika - Genchou Hishi,Game,19
968,Aoki Ookami to Shiroki Mejika - Genghis Khan,Game,19
969,Arctic - Active Rail Playing,Game,19
970,Arkanoid II - Revenge of Doh,Game,19
971,AshGuine - Densetsu no Seisenshi,Game,19
972,AshGuine Story II - Kokuu no Gajou,Game,19
973,AshGuine Story III - Fukushuu no Honoo,Game,19
974,Bubble Bobble,Game,19
975,Cheese 2,Program,19
976,"Cockpit, The",Game,19
977,Contra,Game,19
978,Crimson,Game,19
979,Daikoukai Jidai,Game,19
980,Daisenryaku MSX2,Game,19
981,Darwin 4078,Game,19
982,Deep Forest,Game,19
983,Dires - Giger Loop,Game,19
984,Double Vision,Game,19
985,Dragon Buster,Game,19
986,Dragon Quest,Game,19
987,Dragon Quest II,Game,19
988,Dragon Slayer IV - Drasle Family,Game,19
989,Dragon Slayer Jr. - Romancia,Game,19
990,Druid,Game,19
991,Dynamite Bowl,Game,19
992,"Eidolon, The",Game,19
993,Elthlead,Game,19
994,"Empereur, L'",Game,19
995,Europe Sensen,Game,19
996,F-15 Strike Eagle,Game,19
997,Famicle Parodic,Game,19
998,Family Billiards,Game,19
999,Family Boxing - MSX Title Match,Game,19
1000,Fantasy Zone II - The Tears of Opa-Opa,Game,19
1001,Final Mystery Murder Club - Satsujin Club,Game,19
1002,Fire Ball,Game,19
1003,Fleet Commander II - Koukon no Kaiiki,Game,19
1004,Gakuen Monogatari - High School Story,Game,19
1005,Gambler Jiko Chuushinha 2 - Jishou! Kyougou Janshi Hen,Game,19
1006,Ganbare Goemon! - Karakuri Douchuu,Game,19
1007,Garakuta,Game,19
1008,Garyuu Ou,Game,19
1009,"Gekitotsu Pennant Race - Pro Yakyuu, The",Game,19
1010,Gekitotsu Pennant Race 2,Game,19
1011,Girly Block,Game,19
1012,Hacker,Game,19
1013,Hai no Majutsushi,Game,19
1014,Hal Note,Program,19
1015,Han Seimei Senki Andorogynus,Game,19
1016,Hard Ball,Game,19
1017,Heroes of the Lance,Game,19
1018,Higemaru Makai Shima - Nanatsu no Shima Daibouken,Game,19
1019,High School! Kimengumi,Game,19
1020,Hinotori - Houou Hen,Game,19
1021,Hole in One Special,Game,19
1022,Hydlide 3 - The Space Memories,Game,19
1023,Ide Yousuke Meijin no Jissen Mahjong,Game,19
1024,Ikari,Game,19
1025,Inemuriryuu Asada Tetsuya no A-kyuu Mahjong,Game,19
1026,Inindou - Datou Nobunaga,Game,19
1027,Ishin no Arashi,Game,19
1028,Jansei,Game,19
1029,Janyuu,Game,19
1030,Japanese MSX-Write II,Program,19
1031,Kempelen Chess,Game,19
1032,Kikikai-kai,Game,19
1033,King Kong 2 - Yomigaeru Densetsu,Game,19
1034,Kisei,Game,19
1035,Kitahei,Game,19
1036,Koronis Rift,Game,19
1037,Labyrinth,Game,19
1038,Lupin Sansei - Babylon no Ougon Densetsu,Game,19
1039,Lupin Sansei - Cagliostro no Shiro,Game,19
1040,Mad Rider,Game,19
1041,"Maison Ikkoku - Kanketsu Hen - Sayonara, Soshite...",Game,19
1042,Maison Ikkoku - Omoide no Photograph,Game,19
1043,Malaya no Hibou,Game,19
1044,Metal Gear,Game,19
1045,Metal Gear 2 - Solid Snake,Game,19
1046,Mirai,Game,19
1047,Mississippi Satsujinjiken,Game,19
1048,Moero!! Nettou Yakyuu '88,Game,19
1049,Monmon Kaibutsu,Game,19
1050,Nekketsu Juudou,Game,19
1051,Ninja-kun - Asura no Shou,Game,19
1052,Nobunaga no Yabou - Bushou Fuuun Roku,Game,19
1053,Nobunaga no Yabou - Sengoku Gunyuuden,Game,19
1054,Nobunaga no Yabou - Zenkoku Ban,Game,19
1055,Ogre,Game,19
1056,Ouke no Tani - El Giza no Fuuin,Game,19
1057,Out Run,Game,19
1058,Pac-Mania,Game,19
1059,Pachi Pro Densetsu,Game,19
1060,Penguin-kun Wars 2,Game,19
1061,Predator,Game,19
1062,Pro Yakyuu Family Stadium - Pennant Race,Game,19
1063,Pro Yakyuu Fan - Telenet Stadium,Game,19
1064,Professional Mahjong Gokuu,Game,19
1065,Project A2 - Shijousaidai no Hyouteki,Game,19
1066,Quarth,Game,19
1067,Quinpl,Game,19
1068,Rastan Saga,Game,19
1069,Relics,Game,19
1070,Replicart,Game,19
1071,"Return of Ishtar, The",Game,19
1072,Return of Jelda,Game,19
1073,Rick to Mick no Daibouken,Game,19
1074,Royal Blood,Game,19
1075,Sangokushi,Game,19
1076,Sangokushi II,Game,19
1077,Scramble Formation,Game,19
1078,Seikima II Special - Akuma no Gyakushuu,Game,19
1079,Shanghai,Game,19
1080,Shiryou Sensen - War of the Dead,Game,19
1081,Space Manbow,Game,19
1082,Star Virgin,Game,19
1083,Strategic Mars,Game,19
1084,Suikoden - Tenmei no Chikai,Game,19
1085,Super Daisenryaku,Game,19
1086,Super Load Runner,Game,19
1087,Super Rambo Special,Game,19
1088,Super Runner,Game,19
1089,Super Tritorn,Game,19
1090,Synthe Saurus,Program,19
1091,Taiyou no Shinden - Asteka II,Game,19
1092,Tanikawa Hiroshi no Shougi Shinan 2,Game,19
1093,Teitoku no Ketsudan,Game,19
1094,Tengoku Yoitoko,Game,19
1095,Tetris,Game,19
1096,Topple Zip,Game,19
1097,"Treasure of Usas, The",Game,19
1098,Tsurikichi Sanpei - Blue Marine Hen,Game,19
1099,Tsurikichi Sanpei - Tsuri Sennin Hen,Game,19
1100,Ultima Exodus,Game,19
1101,Urusei Yatsura - Koi no Survival Birthday,Game,19
1102,Vampire Killer,Game,19
1103,Victorious Nine II - Koukou Yakyuu Hen,Game,19
1104,Wizardry,Game,19
1105,Woody Poco,Game,19
1106,Xevious - Fardraut Saga,Game,19
1107,Yaksa,Game,19
1108,Yamamura Misa Suspense - Kyoto Ryuu no Tera Satsujinjiken,Game,19
1109,Yuurei-kun,Game,19
1110,Zanac Ex,Game,19
1111,Zoids - Chuuou Tairiku no Tatakai,Game,19
1112,Zombie Hunter,Game,19
1113,Zukkoke Yajikita Onmitsu Douchuu,Game,19
1114,Kanji Rom - JIS 1st Class,BIOS,20
1115,10-Yard Fight,Game,20
1116,1942,Game,20
1117,3-D Golf Simulation,Game,20
1118,3D Tennis,Game,20
1119,A.E.,Game,20
1120,Actman,Game,20
1121,Adven' Chuta!,Game,20
1122,Albatros,Game,20
1123,Alcazar - The Forgotten Fortress,Game,20
1124,Alibaba and 40 Thieves,Game,20
1125,Alien 8,Game,20
1126,Aliens - Alien 2,Game,20
1127,Alpha Roid,Game,20
1128,Alpha Squadron,Game,20
1129,American Truck,Game,20
1130,Anaza - Kaleidoscope Special,Game,20
1131,Angelo,Game,20
1132,Animal Land,Game,20
1133,Antarctic Adventure,Game,20
1134,Anty,Game,20
1135,Aqua Polis SOS,Game,20
1136,Aquattack,Game,20
1137,Aramo,Game,20
1138,Arkanoid,Game,20
1139,Athletic Ball,Game,20
1140,Athletic Land,Game,20
1141,Attack Four Volley Ball,Game,20
1142,B.C.'s Quest,Game,20
1143,Back Gammon,Game,20
1144,Back to the Future,Game,20
1145,Backgammon,Game,20
1146,Balance,Game,20
1147,Banana,Game,20
1148,Bank Panic,Game,20
1149,Basic Lessons 1,Game,20
1150,Basic Lessons 2,Game,20
1151,Batman,Game,20
1152,Batten Tanuki no Daibouken,Game,20
1153,Battle Cross,Game,20
1154,Battleship Clapton II,Game,20
1155,Beach-Head,Game,20
1156,Beam Rider,Game,20
1157,Becky,Game,20
1158,Bee & Flower,Game,20
1159,Bifamu,Game,20
1160,Binary Land,Game,20
1161,"Black Onyx II, The - Search for the Fire Crystal",Game,20
1162,"Black Onyx, The",Game,20
1163,Blagger MSX,Game,20
1164,Block Hole,Game,20
1165,Blockade Runner,Game,20
1166,Boggy '84,Game,20
1167,Boing Boing,Game,20
1168,Bokosuka Wars,Game,20
1169,Bomber King,Game,20
1170,Bomber Man,Game,20
1171,Bomber Man Special,Game,20
1172,Boogie Woogi Jungle,Game,20
1173,Boomerang,Game,20
1174,Borfesu,Game,20
1175,Bosconian,Game,20
1176,Bouken Roman - Dota,Game,20
1177,Boulder Dash,Game,20
1178,Bouncing Block,Game,20
1179,"Brain, The",Game,20
1180,Break In,Game,20
1181,Break Out,Game,20
1182,Brother Adventure,Game,20
1183,Bruce Lee,Game,20
1184,Bubble Bobble,Game,20
1185,Burgertime,Game,20
1186,Buru To Marty Kikiippatsu - Inspecteur Z,Game,20
1187,Butam Pants,Game,20
1188,C-So!,Game,20
1189,Cabbage Patch Kids,Game,20
1190,Candoo Ninja,Game,20
1191,Cannon Ball,Game,20
1192,Cannon Fighter,Game,20
1193,Captain Chef,Game,20
1194,Car Fighter,Game,20
1195,Car Jamboree,Game,20
1196,Car-Race,Game,20
1197,Casio Daishogai Keiba,Game,20
1198,Casio Pachinko-U.F.O.,Game,20
1199,Casio Ski Command,Game,20
1200,Casio Worldopen,Game,20
1201,Castle Excellent,Game,20
1202,"Castle, The",Game,20
1203,Chack'n Pop,Game,20
1204,Challenge Derby,Game,20
1205,Champion Boxing,Game,20
1206,Champion Ice Hockey,Game,20
1207,Champion Kendou,Game,20
1208,Champion Pro Wrestling,Game,20
1209,Champion Soccer,Game,20
1210,Championship Lode Runner,Game,20
1211,Checkers in Tantan Tanuki,Game,20
1212,Cheese,Program,20
1213,Chess,Game,20
1214,"Chess Game, The",Game,20
1215,Choplifter,Game,20
1216,Choro Q,Game,20
1217,Chugaku Hisshu Eibunpo 1,Game,20
1218,Circus Charlie,Game,20
1219,City Connection,Game,20
1220,Coaster Race,Game,20
1221,Color Ball,Game,20
1222,Columns,Game,20
1223,Come On! Picot,Game,20
1224,Comecocos,Game,20
1225,Comet Tail,Game,20
1226,Comic Bakery,Game,20
1227,Computer Billiards,Game,20
1228,Computer Nyuumon - Computer Lessons,Game,20
1229,Computer Othello,Game,20
1230,Computer Pachinko,Game,20
1231,Con-Dori,Game,20
1232,Confused,Game,20
1233,Cosmo,Game,20
1234,Cosmo-Explorer,Game,20
1235,Courageous Perseus,Game,20
1236,Craze,Game,20
1237,Crazy Bullet,Game,20
1238,Crazy Cars,Game,20
1239,Crazy Train,Game,20
1240,Cross Blaim,Game,20
1241,Crusader,Game,20
1242,D-Day,Game,20
1243,Daidasso,Game,20
1244,Daiva Story 4 - Asura's Bloodfeud,Game,20
1245,"Dam Busters, The",Game,20
1246,Danger X4,Game,20
1247,David II,Game,20
1248,Dawn Patrol,Game,20
1249,Decathlon,Game,20
1250,Deep Dungeon,Game,20
1251,Deep Dungeon II,Game,20
1252,"Demon Crystal, The",Game,20
1253,Demonia I,Game,20
1254,"Designer's Pencil, The",Program,20
1255,Devil's Heaven,Game,20
1256,Dig Dug,Game,20
1257,Digital Devil Monogatari Megami Tensei,Game,20
1258,Dip Dip,Game,20
1259,Doki Doki Penguin Land,Game,20
1260,Doordoor,Game,20
1261,Dorodon,Game,20
1262,Double Dragon,Game,20
1263,Dr. Copy,Game,20
1264,Dragon Attack,Game,20
1265,Dragon Quest,Game,20
1266,Dragon Quest II,Game,20
1267,Dragon Slayer,Game,20
1268,Dragon Slayer II - Xanadu,Game,20
1269,Dragon Slayer IV - Drasle Family,Game,20
1270,Dragon Slayer Jr. - Romancia,Game,20
1271,Drainer,Game,20
1272,Druaga no Tou,Game,20
1273,Dungeon Hunter,Game,20
1274,Dungeon Master,Game,20
1275,Dunk Shot,Game,20
1276,DX7 Voicing Program,Program,20
1277,Dynamite Bowl,Game,20
1278,Eagle Fighter,Game,20
1279,Eddy 2,Program,20
1280,Eggerland Mystery,Game,20
1281,Eiwa Jiten - English Japanese,Program,20
1282,Elevator Action,Game,20
1283,Erika,Game,20
1284,Exa Innova,Game,20
1285,Exchanger,Game,20
1286,Exerion,Game,20
1287,Exerion II - Zorni,Game,20
1288,Exoide-Z,Game,20
1289,Exoide-Z Area 5,Game,20
1290,F-1 Spirit - The Way to Formula-1,Game,20
1291,F16 Fighting Falcon,Game,20
1292,Fa Tetris,Game,20
1293,Fairy,Game,20
1294,"Fairy Land Story, The",Game,20
1295,Family Automation Language Community,Program,20
1296,Fandom Library #1,Game,20
1297,Fandom Library #2,Game,20
1298,Fandom Library #3,Game,20
1299,Fantasy Zone,Game,20
1300,Farm Kit,Program,20
1301,Fathom,Game,20
1302,FB-01 Voicing Program,Program,20
1303,Final Justice,Game,20
1304,Final Mahjong,Game,20
1305,Final Zone Wolf,Game,20
1306,Fire Rescue,Game,20
1307,Flappy,Game,20
1308,Flappy - Limited 85,Game,20
1309,Flash Point,Game,20
1310,Flash Splash,Game,20
1311,Flicky,Game,20
1312,"Flics, Les",Game,20
1313,Flight Deck,Game,20
1314,Flight Simulator,Game,20
1315,Flipper Slipper,Game,20
1316,FM Music Composer,Program,20
1317,FM Music Composer II,Program,20
1318,FM Music Macro,Program,20
1319,FM Pana Amusement Cartridge,Program,20
1320,FM Voicing Program,Program,20
1321,Formation Z,Game,20
1322,Frogger,Game,20
1323,Front Line,Game,20
1324,Fruit Search,Game,20
1325,Funky Mouse,Game,20
1326,Futbol,Game,20
1327,Fuun Takeshijyou,Game,20
1328,Galaga,Game,20
1329,Galaxian,Game,20
1330,Gall Force - Defense of Chaos,Game,20
1331,Gambler Jiko Chuushinha,Game,20
1332,Game Land,Game,20
1333,Game Master,Game,20
1334,Game Master II,Game,20
1335,Game World - 126 Games,Game,20
1336,Gang Master,Game,20
1337,Gate of Labyrinth,Game,20
1338,Genghis Khan,Game,20
1339,Ghostbusters,Game,20
1340,Glider,Game,20
1341,Gojira vs 3 Daikaijuu,Game,20
1342,Gojira-kun,Game,20
1343,Gokiburi Daisakusen - Bug Bomb,Game,20
1344,Golf Game,Game,20
1345,Golvellius,Game,20
1346,Gomok Narabe - Omo Go,Game,20
1347,"Goonies, The",Game,20
1348,GP World,Game,20
1349,Green Beret,Game,20
1350,Grog's Revenge,Game,20
1351,Guardic,Game,20
1352,Gulkave,Game,20
1353,Gun Fright,Game,20
1354,Gunjin Shougi Mars,Game,20
1355,Gyrodine,Game,20
1356,H.E.R.O.,Game,20
1357,Hades no Monsho,Game,20
1358,Hafanuda Koi Koi - Gostop Godori,Game,20
1359,Haja No Fuin,Game,20
1360,Hanafuta,Game,20
1361,Hang-On,Game,20
1362,Harapeko Pakkun,Game,20
1363,Harryfox MSX Special,Game,20
1364,Harryfox Yki No Maoh,Game,20
1365,Haunted Boynight,Game,20
1366,Heavy Boxing,Game,20
1367,"Heist, The",Game,20
1368,Helitank,Game,20
1369,High Way Star,Game,20
1370,Hisya,Game,20
1371,Hitsuji Yai - Preety Sheep,Game,20
1372,Hole in One,Game,20
1373,Hole in One Professional,Game,20
1374,Home Calc,Program,20
1375,Home Writer,Program,20
1376,Honkball,Game,20
1377,Hopper,Game,20
1378,Hudson 3D Golf,Game,20
1379,Hustle! Chumy,Game,20
1380,Hydlide,Game,20
1381,Hydlide 3 - The Space Memories,Game,20
1382,Hydlide II - Shine of Darkness,Game,20
1383,Hyper Olympic 1,Game,20
1384,Hyper Olympic 2,Game,20
1385,Hyper Rally,Game,20
1386,Hyper Sports 1,Game,20
1387,Hyper Sports 2,Game,20
1388,Hyper Sports 3,Game,20
1389,Ice World,Game,20
1390,Iga Ninpouten - Small Ninja,Game,20
1391,Iga Ninpouten 2 - Small Ninja 2,Game,20
1392,Indian no Bouken,Game,20
1393,Iriegas,Game,20
1394,Iriegas - Theseus,Game,20
1395,Issunhoushi No Donnamondai,Game,20
1396,J.P. Winkle,Game,20
1397,Jagur,Game,20
1398,Janka,Game,20
1399,Japanese MSX-Write,Program,20
1400,Jet Set Willy,Game,20
1401,Jigsaw Set,Game,20
1402,Jissen - 4-nin Mahjong,Game,20
1403,Jisyo Data,Program,20
1404,Joytelop,Program,20
1405,Jump,Game,20
1406,Jump Coaster,Game,20
1407,Jump Land,Game,20
1408,Jumping Rabbit,Game,20
1409,Juno First,Game,20
1410,Jyan Friend,Game,20
1411,Jyankyo,Game,20
1412,Jyanyuu,Game,20
1413,"Kage no Densetsu - Legend of Kage, The",Game,20
1414,Kakikukekon,Program,20
1415,Karamaru,Game,20
1416,Karuizawa,Game,20
1417,"Keiba, The",Program,20
1418,Keystone Kapers,Game,20
1419,Kick It,Game,20
1420,Kinasai,Game,20
1421,King & Balloon,Game,20
1422,King Knight,Game,20
1423,King's Valley,Game,20
1424,King's Valley II,Game,20
1425,Kinnikuman - Muscle Man,Game,20
1426,Knight Lore,Game,20
1427,Knightmare - Majou Densetsu,Game,20
1428,Knightmare II - The Maze of Galious,Game,20
1429,Knightmare III - Shalom,Game,20
1430,Knither Special,Game,20
1431,Konami's Baseball,Game,20
1432,Konami's Billiards,Game,20
1433,Konami's Boxing,Game,20
1434,Konami's Football,Game,20
1435,Konami's Golf,Game,20
1436,Konami's Mahjong,Game,20
1437,Konami's Ping-Pong,Game,20
1438,Konami's Synthesizer,Program,20
1439,Konami's Tennis,Game,20
1440,Koneko no Daibouken - Catboy,Game,20
1441,Kung Fu Acho,Game,20
1442,Kung Fu Master,Game,20
1443,Kung Fu Taigun,Game,20
1444,Ladder Building,Game,20
1445,Laptick 2,Game,20
1446,Le Mans 2,Game,20
1447,Legendly Knight,Game,20
1448,Leonard,Game,20
1449,"Light Corridor, The",Game,20
1450,"Links, The",Program,20
1451,Lode Runner,Game,20
1452,Lode Runner II,Game,20
1453,Lord Over,Game,20
1454,Lot Lot,Game,20
1455,Lunar Ball,Game,20
1456,M36 - A Life Planet,Game,20
1457,Mac Attack,Game,20
1458,Machinegun Joe vs The Mafia,Game,20
1459,Macross,Game,20
1460,Magical Kid Wiz,Game,20
1461,Magical Tree,Game,20
1462,Magnum Prohibition 1931,Game,20
1463,Manes,Game,20
